ID,英文名稱,中文名稱,圖片,備註,更新日期
450956,male cone,雄球花,,,2012-11-26
450957,Malcomia martima R.Br.; Hesperis maritima Lam.; Cheiranthus maritimus L.; Virginian stock; Mahon stock,海滨离蕊芥（于）,,,2012-11-26
450958,Malcomia Malcolm stocks,离蕊芥属；小紫罗栏属（十字花科）,,,2012-11-26
450959,Malcomia africana (L.) R.Br.,离蕊芥,,,2012-11-26
450961,Malay apple; mountain-apple; Otaheite-apple; large-fruited rose-apple; syzygium malaccene Merr. et Perry,马来蒲桃,,,2012-11-26
450962,Malaxis paludosa Smartz,湿地兰,,,2012-11-26
450963,malate,苹果酸盐,,,2012-11-26
450964,malaria,疟疾,,,2012-11-26
450965,malanride,丁烯二酸一醯胺,,,2012-11-26
450966,Malaisia scandens (Lour.) Planch.,牛筋藤；包饭果藤,,,2012-11-26
450967,Malaisia,牛筋藤属（桑科）,,,2012-11-26
450968,malacophily,蜗牛媒介,,,2012-11-26
450969,malacophilous plant,蜗牛媒植物,,,2012-11-26
450970,malacophilous flower,蜗牛媒介花,,,2012-11-26
450971,Malachobatus,树莓亚属（悬钩子属）,,,2012-11-26
450972,Malachium aquaticum (L.) Fries; Stellaria aquatica (L.) Scop.,牛繁缕；鸡儿肠,,,2012-11-26
450973,Malachium,牛繁缕属(石竹科),,,2012-11-26
450974,malaceous,苹果类的,,,2012-11-26
450975,Malabar-nightshade; Basella,落葵,,,2012-11-26
450976,Malabar-chestnut; Pachira macrocarpa Schl.,马拉巴粟,,,2012-11-26
450977,Makino's line,牧野氏线,,,2012-11-26
450978,Makinoesia,牧野日本古植物分布区系,,,2012-11-26
450979,Makinoaceae,南溪苔科,,,2012-11-26
450980,Makinoa crispata Miyake,南溪苔,,,2012-11-26
450981,Makinoa,南溪苔属,,,2012-11-26
450982,Makino bamboo; Phyllostachys makinoi Hayata,桂竹,,,2012-11-26
450983,make-ready reaction,预备反应,,,2012-11-26
450984,make and break shock,通电断电震动,,,2012-11-26
450985,major spiral (Sax 1935),（染色丝的）大螺旋,,,2012-11-26
450986,major gene (Mather 1941),主基因；主效基因,,,2012-11-26
450987,major element; macroelement; macronutrient,多量元素；主要元素,,,2012-11-26
450988,maize; corn; Zea mays L.; Indian corn; mealie,玉蜀黍；玉米；包谷,,,2012-11-26
450989,maize streak virus，Storey,玉蜀黍条斑病毒,,,2012-11-26
450990,maintenance coefficient,保养系数；维持系数,,,2012-11-26
450991,main vein,主脉（叶脉的）,,,2012-11-26
450992,main stem; trunk,主干,,,2012-11-26
450993,main root,主根,,,2012-11-26
450994,main nerve,主脉,,,2012-11-26
450995,main axis,主轴,,,2012-11-26
450996,maidenhair tree; ginkgo; Ginkgo biloba L.,银杏；公孙树,,,2012-11-26
450997,Maidenhair fern; Adiantum,铁线蕨,,,2012-11-26
450998,Maiantherum dilatatum Nels. et Macbr.,舞鹤草,,,2012-11-26
450999,Maiantherum,舞鹤草属（百合科）,,,2012-11-26
451000,Mahonia zemanii Schneid.,巴东檗木（陈嵘）,,,2012-11-26
451001,Mahonia nitens Schneid.,岩紫黄（四川）,,,2012-11-26
451002,Mahonia japonica (Thunb.) DC.; Japanese mahonia,华南十大功劳,,,2012-11-26
451003,Mahonia gracilipes (Oliv.) Fedde,刺黄柏,,,2012-11-26
451004,Mahonia fremontii Fedde; Desert mahonia,沙漠十大功劳,,,2012-11-26
451005,Mahonia fortunei (lindl.) Fedde; Chinese mahonia,十大功劳(图考),,,2012-11-26
451006,Mahonia confusa Sprague,"湖北十大功劳",,,2012-11-26
451007,Mahonia bealei Carr.,阔叶十大功劳(陈嵘)；土黄柏,,,2012-11-26
451008,Mahonia aquifolium Nutt.; Holly mahonia; Berberry,尖头叶十大功劳,,,2012-11-26
451009,Mahonia,十大功劳属(小檗科),,,2012-11-26
451010,mahogany; Swietenia,桃花心木,,,2012-11-26
451011,mahogany family; Meliaceae,楝树科,,,2012-11-26
451012,maguey; Agave,龙舌兰,,,2012-11-26
451013,maguay; Cantala; Agave cantala Roxb.,甘太拉龙舌兰麻,,,2012-11-26
451014,magnolol,厚朴酚,,,2012-11-26
451015,Magnoliastrum,厚朴亚属（植分）,,,2012-11-26
451016,Magnolioideae,木兰亚科,,,2012-11-26
451017,Magnolianeae,木兰系,,,2012-11-26
451018,Magnoliaceae; magnolia family,木兰科,,,2012-11-26
451019,Magnolia; cucumbertree,木兰属；（木兰科）,,,2012-11-26
451020,Magnolia zenii Cheng.,宝华玉兰（陈嵘）,,,2012-11-26
451021,Magnolia wilsonii Rehd.,西康玉兰（陈嵘）,,,2012-11-26
451022,Magnolia watsonii Hook.f.,玉整（中国）,,,2012-11-26
451023,Magnolia virginiana L.; Sweet Bay; laurel magnolia,小泰山木,,,2012-11-26
451024,Magnolia verecunda Koidz.,天女花（日本）,,,2012-11-26
451025,Magnolia stellata Max.; star magnolia,重华辛夷,,,2012-11-26
451026,Magnolia sprengeri Pamp.,湖北木兰（陈嵘）,,,2012-11-26
451027,Magnolia sinensis Stapf,圆叶玉兰（陈嵘）,,,2012-11-26
451028,Magnolia sieboldii Koch,天女花；日本大玉兰,,,2012-11-26
451029,Magnolia sargentiana Rehd. & Wils.,厚皮（四川）,,,2012-11-26
451030,Magnolia salicifolia Maxim,香辛夷（日本）,,,2012-11-26
451031,Magnolia rostrata W.W. Smith.,大叶木兰（郑万钧）,,,2012-11-26
451032,Magnolia parviflora Sieb. & Zucc.; M. sieboldii Koch,天女花（云南通志）,,,2012-11-26
451033,Magnolia paenetalauma Dandy,长叶玉兰（陈嵘）,,,2012-11-26
451034,Magnolia officinalis var， biloba Rehd. & Wils.,凹叶厚朴（中药志）；卢山厚朴,,,2012-11-26
451035,Magnolia officinalis Rehd. et wils.,厚朴（本草经）,,,2012-11-26
451036,Magnolia obovata Thunb.; Japanese cucum-ber tree,日本厚朴（于）,,,2012-11-26
451037,Magnolia nitida W.W. Smith,光叶玉兰（陈嵘）,,,2012-11-26
451038,Magnolia micholasoniana Rehb. & Wils,瓦山玉兰（陈嵘）,,,2012-11-26
451039,Magnolia macrophylla Michx large-leaved cucumber tree,大叶泰山木,,,2012-11-26
451040,Magnolia lotungensis Chun et Tsoong,乐东玉兰,,,2012-11-26
451041,Magnolia liliflora Desv. var. gracilis Rehd.; M. gracilis Salisb.,山木兰（日本）,,,2012-11-26
451042,Magnolia liliflora Desv. M. quinquepeta (Buchhoz.) Dandy; lily magnolia,辛夷；木笔；紫玉兰；木莲花,,,2012-11-26
451043,Magnolia kobus DC.,日本辛夷,,,2012-11-26
451044,Magnolia kachir-achirai Dandy;Micheliopsis kachirachirai (Kaneh. Et Yaman.) Keng,恒春厚朴,,,2012-11-26
451045,Magnolia kachirachirai Dandy; Kachirachira magnolia,恒春厚朴,,,2012-11-26
451046,Magnolia hypoleuca Sieb. et Zucc.,土厚朴,,,2012-11-26
451047,Magnolia henryi Dunn.,思茅玉兰（陈嵘）,,,2012-11-26
451048,Magnolia grandiflora L.; big laurel; evergreen magnolia; southern magnolia; Bull Bay; laurel-leaved magnolia; large magnolia,荷花玉兰；洋玉兰；泰山木（日本）；大山朴（植典）,,,2012-11-26
451049,Magnolia globosa Hook. F. et Thoms.,毛叶玉兰（陈嵘）,,,2012-11-26
451050,Magnolia fordiana Oliv.,木莲,,,2012-11-26
451051,Magnolia fargesii Cheng; M. biondii Pamp.; M. aulacosperma Rehd. et Wils.,望春风（河南）；法氏辛夷（中药志）,,,2012-11-26
451052,magnolia family; Magnoliaceae,木兰科,,,2012-11-26
451053,Magnolia dorsopurpurea Makino,红心玉兰（于）,,,2012-11-26
451054,Magnolia diva Stapf,大花玉兰（郑万钧）,,,2012-11-26
451055,Magnolia denudata Desr.; M. heptapeta (Buchhor) Dandy; M. conspicua Salisb.; Yulan,玉兰；木兰,,,2012-11-26
451056,Magnolia delavayi Franch.,山玉兰,,,2012-11-26
451057,Magnolia dawsoniana Rehd. & Wils.,光叶木兰（陈嵘）,,,2012-11-26
451058,Magnolia cylindrica Wils.,黄山木兰（郑万钧）,,,2012-11-26
451059,Magnolia coco (Lour.) DC.; M. pumila Andz.,夜合花；夜木香兰（郑万钧）,,,2012-11-26
451060,Magnolia championii Benth.,香港玉兰（陈嵘）,,,2012-11-26
451061,Magnolia campbellii Hook. et Thoms.,滇藏玉兰,,,2012-11-26
451062,Magnolia biloba (Rehd. Et Wils) Cheng,凹叶厚朴,,,2012-11-26
451063,Magnolia amoena Cheng,天目木兰（郑万钧）,,,2012-11-26
451064,Magnolia albosericea Chun et Tsoong,绢毛玉兰,,,2012-11-26
451065,magnocurarine,厚朴箭毒素,,,2012-11-26
451066,magnification,扩大,,,2012-11-26
451067,magnetism signal,电磁标,,,2012-11-26
451068,magnetic stirring apparatus,磁力搅拌器,,,2012-11-26
451069,magnesium deficiency,缺镁症,,,2012-11-26
451070,magenta; basic fuchsin,品红；碱性品红,,,2012-11-26
451071,Maesa sinensis DC.,鲫鱼胆（台湾）,,,2012-11-26
451072,Maesa japonica Martz.,杜茎山（图经本草）,,,2012-11-26
451073,Maesa indica Wall.,千年树（陈嵘）,,,2012-11-26
451074,Maesa,杜茎山属（紫金牛科）,,,2012-11-26
451075,Madia,臭油草（菊科）,,,2012-11-26
451076,Madhuca,紫刑木属（山榄科）,,,2012-11-26
451077,madder; rubia tinctorum L.,西洋茜草,,,2012-11-26
451078,madder family; Rubiaceae,茜草科,,,2012-11-26
451079,Maddenia hypoleuca Kochne,假椆李,,,2012-11-26
451080,Maddenia,假椆李属,,,2012-11-26
451081,maculose,有点的；有斑的,,,2012-11-26
451082,maculate,有斑的,,,2012-11-26
451083,macrozoospore,大型游胞子,,,2012-11-26
451084,Macrozamia,大果凤尾蕉属,,,2012-11-26
451085,Macrotomia euchroma (Royle) Paulsen; Lithospermum euchromon Royle,新疆紫草（药材学）,,,2012-11-26
451086,Macrothelypteris viridifrons (Tagawa) Ching,假普通针毛蕨,,,2012-11-26
451087,Macrothelypteris toressiana (Gaud.) Ching,普通针毛蕨,,,2012-11-26
451088,Macrothelypteris oligophlebia (Bak.) Ching,金毛蕨,,,2012-11-26
451089,Macrothelypteris oligophlebia var. elegaus (Koidz.) Ching,短毛针毛蕨,,,2012-11-26
451090,Macrothelypteris,针毛蕨属（金星蕨科）,,,2012-11-26
451091,Macrothamuium,大木藓属,,,2012-11-26
451092,macrosymbiont,大共生体,,,2012-11-26
451093,macrostylous,长花柱的,,,2012-11-26
451094,macrosporophyll,大胞子叶,,,2012-11-26
451095,macrosporogenesis; megasporogenesis,大胞子发生；大胞子形成,,,2012-11-26
451096,macrosporocyte; megasporocyte,大胞子母细胞,,,2012-11-26
451097,macrosporocarpium,大胞子果（微）,,,2012-11-26
451098,macrosporocarp,大胞子囊果,,,2012-11-26
451099,Macrosporium tomato Cooke; Alternaria tomato (Cooke) Weber,番茄黑斑病菌,,,2012-11-26
451100,Macrosporium sydowianum Farnati,西洋梨褐斑病菌,,,2012-11-26
451101,Macrosporium solani Ellis et Martin; Alternaria solani (E. et M.) Sorauer,马铃薯夏疫病菌,,,2012-11-26
451102,Macrosporium sesami Kawamura,胡麻黑斑病菌,,,2012-11-26
451103,Macrosporium ricini (Yoshii) Hansford,蓖麻叶枯病菌,,,2012-11-26
451104,Macrosporium sarcinaeforma Cavara; Sternphylium sarcinaefirme (Cavara) Wiltshire,三叶草类轮纹病菌,,,2012-11-26
451105,Macrosporium porri Ellis; Alternaria porri (Ellis) Cifferri,洋葱黑斑病菌,,,2012-11-26
451106,Macrosporium nobile Vize,石竹类黑斑病菌,,,2012-11-26
451107,Macrosporium nigricantium Alkinson,棉黑斑病菌之一,,,2012-11-26
451108,Macrosporium iriddicolum Ellis et Everhent; Alternaria iridicola (E. et E.) Elliott,鸢尾类锈斑病菌,,,2012-11-26
451109,Macrosporium fasciculatum Cooke et Ellis,菜豆黑霉病菌,,,2012-11-26
451110,Macrosporium cucumerinum (Ellis et Everhart); Alternaria cucumerina (E. et E.) Elliott,胡瓜黑斑病菌,,,2012-11-26
451111,Macrosporium commune Rabengorst; Stemphylium boyryosum Wallroth,辣椒黑霉病菌,,,2012-11-26
451112,Macrosporium cladosporioides Desmazieres,红花三叶草斑点病菌,,,2012-11-26
451113,Macrosporium bataticola Ikata,番薯赤星病菌,,,2012-11-26
451114,Macrosporium azukiae Hara,赤豆斑点病菌,,,2012-11-26
451115,Macrosporium abutilonis Speg.,青麻（莔麻）黑斑病菌,,,2012-11-26
451116,Macrosporium,番茄黑斑病菌属,,,2012-11-26
451117,macrospore; megaspore,大胞子；大孢子；雌胞子,,,2012-11-26
451118,macrosporangium; megasporangium,大胞子囊,,,2012-11-26
451119,macrosporangiate flower,雌花；有大胞子囊的花,,,2012-11-26
451120,macrospheric generation,大球世代,,,2012-11-26
451121,macrospheric form,大球型,,,2012-11-26
451122,macrosome,大粒体,,,2012-11-26
451123,Macrosolen,大管花属（桑寄生科）,,,2012-11-26
451124,macroscopic,用肉眼可见的,,,2012-11-26
451125,macrosclereid,大型石细胞,,,2012-11-26
451126,macrosatellite,大形附随体,,,2012-11-26
451127,Macropyxidium,网藓属大蒴亚属,,,2012-11-26
451128,Macropodium,长柄芥属；古芥属（十字花科）,,,2012-11-26
451129,macropodal,有长脚（柄）的,,,2012-11-26
451130,macroplankton,大形浮游生物,,,2012-11-26
451131,macrophylogenetic development,大系统演化过程,,,2012-11-26
451132,macrophylogenesis (Zimmermann 1948); macroevolution,种以上〔的〕演化,,,2012-11-26
451133,macrophyllous,有大叶的,,,2012-11-26
451134,macrophyllinae,大叶类（蕨）,,,2012-11-26
451135,macrophyll; megaphyll,大叶；大型叶,,,2012-11-26
451136,Macrophominae phaseoli (Mau-blanc) Ashby,番𫉄、大豆、菜豆、赤豆炭腐病菌；合欢木微粒菌核病菌；白花三叶草炭腐病菌；冷杉类、云杉类、落叶松类、赤松黑松类﹍微粒菌核病菌,,,2012-11-26
451137,Macrophomina phaseolina (Mau-blanc) Ashby,菜豆立枯病菌,,,2012-11-26
451138,Macrophoma theicola Petch，,茶树胴枯病菌,,,2012-11-26
451139,Macrophoma sugi Hara; Guignardia cryptomeriae Sawada,落叶松；柳杉暗色枝枯病菌,,,2012-11-26
451140,Macrophoma sesami Sawada,胡麻褐斑病菌,,,2012-11-26
451141,Macrophoma quercicola Togashi,槠栎类圆星病菌,,,2012-11-26
451142,Macrophoma perseae Sawada,酪梨枝枯病菌,,,2012-11-26
451143,Macrophoma musae (Cooke) BeHese et Voglino,香蕉黑星病菌,,,2012-11-26
451144,Macrophoma mame Hara,大豆莱枯病菌,,,2012-11-26
451145,Macrophoma lilii Hara,百合暗斑病菌,,,2012-11-26
451146,Macrophoma kawatsukai Hara; Physalospora piricola Nose,梨苹果粗皮病菌,,,2012-11-26
451147,Macrophoma kaki Hara,柿褐纹病菌,,,2012-11-26
451148,Macrophoma juniperni Peck.,圆柏（桧）芽枝病菌,,,2012-11-26
451149,Macrophoma japonica Passerini,山茶白斑病菌,,,2012-11-26
451150,Macrophoma jaglandis Matuo et sakurai,胡桃类褐色枝枯病菌,,,2012-11-26
451151,Macrophoma hennebergii K&uuml;hn; Solenophoma donacis var. stomaticola (B&auml;umler) Sprague et A.G. Johnson,大麦角斑病菌,,,2012-11-26
451152,Macrophoma haraeana Sydow,枫树枝枯病菌,,,2012-11-26
451153,Macrophoma euonymi-japonici Nishikado.; Kimura et Miyawaki,卫矛褐纹病菌,,,2012-11-26
451154,Macrophoma edulis D'Almeida,番薯贮藏腐败病菌,,,2012-11-26
451155,Macrophoma corchori Saw,黄麻立枯病菌,,,2012-11-26
451156,Macrophoma aspidistrae Iwata,叶兰斑点病菌,,,2012-11-26
451157,Macrophoma alnigena Nishikado et Watanabe; Guignardia alnigena Nishikado et Watanabe,赤杨类芽枯病菌,,,2012-11-26
451158,Macrophoma abutilonis Nakata et Takimoto; Phoma abutilonis Nak. et Takim.,青麻（莔麻）胴枯病菌,,,2012-11-26
451159,Macrophoma abensis Hara,茶树穿孔病菌,,,2012-11-26
451160,Macrophoma,台湾赤杨斑点病菌属,,,2012-11-26
451161,macrophanerophytes,大形乔木；大形挺空植物,,,2012-11-26
451162,macrophagous,食大粒的,,,2012-11-26
451163,macrophagocyte,大食胞,,,2012-11-26
451164,macrophagic system,巨噬菌系统,,,2012-11-26
451165,macrophage,大噬菌体,,,2012-11-26
451166,Macropanax undulatum (Wall.) Seem.,波缘大葠；麻鸭树公,,,2012-11-26
451167,Macropanax oreophlum Miq.,大葠（植物学名　词审查本）,,,2012-11-26
451168,Macropanax,大葠属（五加科）,,,2012-11-26
451169,macronutrient; macroelement; major element,多量养分；多量元素；主要元素,,,2012-11-26
451170,macronucleus (Butschli 1876); meganucleus,大核,,,2012-11-26
451171,macronuclear regeneration,大核再生,,,2012-11-26
451172,macronuclear fragment,大核断片,,,2012-11-26
451173,Macronemeae,短丝菌族（不）,,,2012-11-26
451174,macront,雌配子母细胞,,,2012-11-26
451175,macronema,（大而散开分枝的）假根,,,2012-11-26
451176,macromutation,大突变,,,2012-11-26
451177,macromolecules,大分子,,,2012-11-26
451178,Macromitrium incurvum (Lindb.) Mitt.,纯叶蓑藓,,,2012-11-26
451179,Macromitrium,蓑藓属,,,2012-11-26
451180,macromitrietum,蓑藓群落,,,2012-11-26
451181,macromelanophore,大黑素细胞,,,2012-11-26
451182,Macroglossum,大舌藓属,,,2012-11-26
451183,macrogenesis,骤变式发生,,,2012-11-26
451184,macrogamy,成体接合,,,2012-11-26
451185,macrogametophyte; embryo sac,雌配子体；胚囊,,,2012-11-26
451186,macrogametogenesis,雌配子发生,,,2012-11-26
451187,macrogametocyte,雌配子母细胞,,,2012-11-26
451188,macrogamete,大配子；雌配子,,,2012-11-26
451189,macrogametangium,大配子囊；雌配子囊,,,2012-11-26
451190,macrofossil,巨型化石；巨体化石,,,2012-11-26
451191,macrofibril,大原纤维,,,2012-11-26
451192,macroevolution (Goldschmidt 1940),种以上的演化；大演化,,,2012-11-26
451193,macroelement; major element; macronutrient,多量元素，主要元素,,,2012-11-26
451194,Macrocystis,大浮藻属（褐）,,,2012-11-26
451195,macrocyst,大胞囊,,,2012-11-26
451196,Macrocysitis pyrifera Ag.,大浮藻（褐）,,,2012-11-26
451197,macroconjugant,大型接合体,,,2012-11-26
451198,macroconidium,大型分生胞子,,,2012-11-26
451199,macrococcus,大型球菌,,,2012-11-26
451200,macro-coacervation,大凝块作用,,,2012-11-26
451201,macroclimate,大气候,,,2012-11-26
451202,macrochromosome,大染色体,,,2012-11-26
451203,macrocarpous,有大的果实的,,,2012-11-26
451204,Macrocarpium officinale (S，et Z.) Nakai; Cornus officinalis S. et Z.; Japanese cornelian cherry,山茱萸,,,2012-11-26
451205,Macrocarpium chinensis (Wag-ner.) Hutch.; Cornus chinensis Wagner,川鄂山茱萸，绿杞,,,2012-11-26
451206,Macrocarpium,山茱萸亚属（梾木科）,,,2012-11-26
451207,macrobiotic seed,长命种子,,,2012-11-26
451208,Macrantha,大花类（槭科；枫树科）,,,2012-11-26
451209,macrandrous species,大形精子体种；大型精胞种,,,2012-11-26
451210,macrandrous,有大型精胞的；有大型雄性植物或雄性构造的,,,2012-11-26
451211,macrandrium,大形精子体；大型精胞（间生藻）,,,2012-11-26
451212,macnin,鹧鸪菜浸质,,,2012-11-26
451213,Maclura; Osage orange; Bowwood,美国刺桑属；美国拓属（桑科）,,,2012-11-26
451214,Maclura pronufera Schneid.; Osage orgnge,美国刺桑；美国拓树,,,2012-11-26
451215,Macleaya microcarpa (Maxim.) Fisch. et Mey.,小果博落回,,,2012-11-26
451216,Macleod， C. M.,麦辽德；麦克李沃德,,,2012-11-26
451217,Macleaya cordata (Willd.) R. Br.; Plume-Poppytree celandine,博落回（本草拾遗）；落回（酉阳杂俎）；勃勒回,,,2012-11-26
451218,Macleaya,博落回属（罂粟科）,,,2012-11-26
451219,machine winnowing,风车选种,,,2012-11-26
451220,Machilus; persea,槙楠属（樟科）；楠木属,,,2019-03-12
451221,Machilus zuihoensis Hayata; Jncense machilus,香楠；瑞芳楠,,,2012-11-26
451222,Machilus yunanensis Lec. Var. ducl-ouxii Lec.,滇桢楠,,,2012-11-26
451223,Machilus velutina Champ. ex Benth.,绒楠（陈嵘）；猴高铁；香胶木；牛【牛+交】铁树,,,2012-11-26
451224,Machilus thunbergii Sieb. et Zucc.; red nammu,红楠（陈嵘）；小楠；猪脚南；楠柴,,,2012-11-26
451225,Machilus pseudolongifolia Hay.; narrow-leaved nammu,假长叶楠,,,2012-11-26
451226,Machilus pauhoi Kaneh; Chinese Bandoline wood,刨花楠；黏柴；罗楠紫,,,2012-11-26
451227,Machilus odoratissima Nees,香楠（陈嵘）,,,2012-11-26
451228,Machilus oreophila Hance,建楠（陈嵘）,,,2012-11-26
451229,Machilus nanmu Hemsl.,楠（名医别录）,,,2012-11-26
451230,Machilus microcarpa Hemsl.,润楠（四川天全）,,,2012-11-26
451231,Machilus leptophylla Hand.-Mazz,落叶桢楠；华东楠,,,2012-11-26
451232,Machilus levinei Merr.,光楠（陈嵘）,,,2012-11-26
451233,Machilus kusanoi Hayata; large-leaved Nammu,大叶楠,,,2012-11-26
451234,Machilus japonica Sieb. et Zucc.,青楠（于）；青㭴（日本）,,,2012-11-26
451235,Machilus ichangensis Rehd. et Wils,大叶楠（浙江平阳）；竹叶楠；豪樟,,,2012-11-26
451236,Machilus hainanensis Merr.,海楠（陈嵘）,,,2012-11-26
451237,Machilus grijsii Hance,黄楠（广东）,,,2012-11-26
451238,Machilus chinensis (Champ. ex Benth.) Hemsl.,黄槁；八角楠；芳槁树；山椒果；香港楠木（陈嵘）,,,2012-11-26
451239,Machilus brevifora Hemsl.,狭叶香港楠木（陈嵘）,,,2012-11-26
451240,Machilus bournei Hemsl.,毛丝桢楠；桢楠（四川）,,,2012-11-26
451241,maceration,离解；解絮；浸软；撕裂,,,2012-11-26
451242,Machilus acuminatissima Kanehira; acuminate-leaf machilus,尖叶楠木,,,2012-11-26
451243,macene,肉豆蔻油精,,,2012-11-26
451244,mace; Myristica fragrans Houtt.,肉豆蔻,,,2012-11-26
451245,mace butter,肉豆蔻脂,,,2012-11-26
451246,macaroni wheat; Triticum durum Desf.,通心面小麦,,,2012-11-26
451247,macaroni,通心面,,,2012-11-26
451248,Macaranga tanarius Muell. Arg.,血桐（台湾）,,,2012-11-26
451249,Macaranga denticulata (Bl.) Muell. Arg.,中平树（海南）,,,2012-11-26
451250,Macaranga,血桐属（木戟科）,,,2012-11-26
451251,Macadamia; Queensland nut,昆士兰龙眼属,,,2012-11-26
451252,Macadamia ternifolia F. Muell.; Queensland nut; Australian nut; Macadamia nut,昆士兰龙眼；澳洲胡桃,,,2012-11-26
451253,Maba elliptica Forst. Ebony,黑檀；乌木,,,2012-11-26
451254,Maba buxifolia (Rottb.)Pers.; Diospyros ferrea var. buxifolia (Rottb.) Bakhuizen,乌皮石柃（台湾）,,,2012-11-26
451255,Maba,象牙树属（柿树科）,,,2012-11-26
451256,Maarchantia polymorpha L.,地钱,,,2012-11-26
451257,Maackia; maackia,高丽槐属（豆科）,,,2012-11-26
451258,Maackia tenuifolia Hand.-Mazz.,光叶马鞍树,,,2012-11-26
451259,Maackia hupehensis Takeda,马鞍树；槐树,,,2012-11-26
451260,Maackia floribunda Takeda; Taiwan maackia,台湾马鞍树,,,2012-11-26
451261,Maackia chindnsis Takeda,马鞍树（中国树木志略）,,,2012-11-26
451262,Maackia amurensis Rupr. et Maxim.,朝鲜槐；山槐；高丽槐（南满植物目录）,,,2012-11-26
451263,Maackia amurensis Rupr et Maxim. var. buergeri Schneid.,怀槐,,,2012-11-26
451264,Münch hypothesis,孟许假说,,,2012-11-26
451265,maachia,硬叶低木林,,,2012-11-26
451266,M type colony; M type mucoid,黏性聚落,,,2012-11-26
451267,M II Second metaphase,减数第二分裂中期,,,2012-11-26
451268,M,介值；测验均方纯度的一种介值,,,2012-11-26
451269,M I ; First metaphase,减数第一分裂中期,,,2012-11-26
451270,lytic viruses,溶菌性病毒,,,2012-11-26
451271,lytic response,溶菌反应,,,2012-11-26
451272,lytic infection,溶菌感染,,,2012-11-26
451273,Lythrum salicaria L. var. anceps Koch; L. anceps Makino; L. virgatum L.,千屈菜（救荒本草）；水柳；对叶莲,,,2012-11-26
451274,Lythrum,千屈菜属,,,2012-11-26
451275,lysozyme,溶菌酶（细菌细胞壁黏质糖类分解酶）,,,2012-11-26
451276,lysosome (de Duve et al. 1955),溶菌体,,,2012-11-26
451277,lysophosphatide,脱脂酸燐脂,,,2012-11-26
451278,lysongenic phage; lysogenic viruses,溶源性噬菌体,,,2012-11-26
451279,lysolethicin,脱脂酸卵燐脂,,,2012-11-26
451280,lysogeny,溶源性；产噬菌体性,,,2012-11-26
451281,lysogenicity,溶源化性,,,2012-11-26
451282,lysogenization (Ball 1925， Bordet 1925),溶源化,,,2012-11-26
451283,lysogenic strain,溶源性品系,,,2012-11-26
451284,lysogenic viruses,溶源性病毒（可转化为原病毒的病毒）,,,2012-11-26
451285,lysogenic conversion (Bertani 1957);,由于溶源性的转化,,,2012-11-26
451286,lysogenic bacteria,溶源菌,,,2012-11-26
451287,lysogenic,溶源的；诱导产生溶素的；诱导细胞溶解的；潜溶性的,,,2012-11-26
451288,lysogenesis,溶源性；溶源形成,,,2012-11-26
451289,lysogen,溶源,,,2012-11-26
451290,lysobacteria,溶化菌类,,,2012-11-26
451291,lysis inhibition,溶菌抑制,,,2012-11-26
451292,lysis from without,非感染溶菌,,,2012-11-26
451293,lysis,细胞溶解；细胞崩坏,,,2012-11-26
451294,Lysionotus parcifora Maxim.,石吊兰（图考）（苦苣苔科）,,,2012-11-26
451295,lysinogenic response,溶源性反应,,,2012-11-26
451296,lysinogenic conduction,溶源性状态,,,2012-11-26
451297,lysinogenesis,溶素形成,,,2012-11-26
451298,lysinogen,溶素源,,,2012-11-26
451299,lysin,溶胞素；溶素,,,2012-11-26
451300,lysine decarboxylase,离胺酸脱~羰~酶,,,2012-11-26
451301,Lysimachia vulgaris L. var. davurica R. Kunth,黄连花,,,2012-11-26
451302,Lysimachia simulans Hemsl,七里香（台湾）,,,2012-11-26
451303,Lysimachia leucantha Miq.; L. candida Lindl. var. leucantha Makino,星宿菜,,,2012-11-26
451304,Lysimachia fortunei Maxim.,珍珠菜,,,2012-11-26
451305,Lysimachia foenum-graecum Hance,排草（中药志）；薰草（别录）；零陵香（开宝）；零香草,,,2012-11-26
451306,Lysimachia clethroides Duby,珍珠菜（救荒本草）,,,2012-11-26
451307,Lysimachia candida Lindl. var.leucantha Mak.,星宿花,,,2012-11-26
451308,Lysimachia acroadenia Maxim; L. decurrens G. Forst. var. acroadenia Makino,银铃花（日本）（报春花科）,,,2012-11-26
451309,lysigenous secretory tissue,破生分泌组织,,,2012-11-26
451310,lysigenous intercelluler space,破生细胞间隙；裂殖腔,,,2012-11-26
451311,lysigenous aerenchyma,破生通气组织,,,2012-11-26
451312,lysigenous,破生的；细胞破裂的,,,2012-11-26
451313,Lysidice rhodostegia Hance,仪花；檥花,,,2012-11-26
451314,Lysidice,仪花属（豆科）,,,2012-11-26
451315,Lysichiton; skunk cabge,水芭蕉属；观音莲属,,,2012-11-26
451316,Lysichiton camtschatcense Schott var. japonicum Makino,水芭蕉；观音莲（南宁府志）（天南星科）,,,2012-11-26
451317,lyse,溶解；溶化,,,2012-11-26
451318,lysate,溶解产物；溶菌液,,,2012-11-26
451319,lyrate,羽状尖裂的；顶端特大之不整齐羽状,,,2012-11-26
451320,lyophobic colloid,疎液胶体,,,2012-11-26
451321,lyophilization; freeze-drying; gelsiccation,〔冰〕冻干〔燥〕,,,2012-11-26
451322,lyophilic colloid,亲液胶体,,,2012-11-26
451323,lyophil apparatus,低压冻干器,,,2012-11-26
